document_id,document_name,document_source_url,document_content_type,document_md5_sum,translated,has_valid_text,author,geography_iso,types,date,author_is_party,collection_id,family_id,family_name,family_slug,role,variant,status,num_text_blocks,num_pages
UNFCCC.non-party.1408.0,"Technical report on the technical analysis of the technical annex to the first biennial update report of Honduras submitted in accordance with decision 14/CP.19, paragraph 7, on 19 November 2020 - Part 1",https://unfccc.int/sites/default/files/resource/tasr2021_HND.pdf,application/pdf,2c0b4878255e6c51fa7f23d3add45a8a,False,True,['UNFCCC Secretariat'],nan,['Technical Analysis Summary Report'],2022-09-28,False,,UNFCCC.family.1408.0,"Technical report on the technical analysis of the technical annex to the first biennial update report of Honduras submitted in accordance with decision 14/CP.19, paragraph 7, on 19 November 2020",technical-report-on-the-technical-analysis-of-the-technical-annex-to-the-first-biennial-update-report-of-honduras-submitted-in-accordance-with-decision-14-cp-19-paragraph-7-on-19-november-2020_ae7d,,,,161,20
UNFCCC.non-party.1359.0,Technical analysis of the fourth biennial update report of Singapore submitted on 27 December 2020. Summary report by the team of technical experts,https://unfccc.int/sites/default/files/resource/tasr2021_SGP.pdf,application/pdf,342204ed4d702e31b4ca0ba94ca2031e,False,True,['UNFCCC Secretariat'],nan,['Technical Analysis Summary Report'],2021-10-25,False,,UNFCCC.family.1359.0,Technical analysis of the fourth biennial update report of Singapore submitted on 27 December 2020. Summary report by the team of technical experts,technical-analysis-of-the-fourth-biennial-update-report-of-singapore-submitted-on-27-december-2020-summary-report-by-the-team-of-technical-experts_bb03,,,,167,23
UNFCCC.party.1444.0,The Republic of North Macedonia First NDC (Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/Macedonian%20enhanced%20NDC%20%28002%29.pdf,application/pdf,b741ae683f178a63550fa5c65707771c,False,True,['North Macedonia (Republic of North Macedonia)'],MKD,['Nationally Determined Contribution'],2021-04-16,True,,UNFCCC.family.1444.0,The Republic of North Macedonia First NDC (Updated submission),the-republic-of-north-macedonia-first-ndc-updated-submission_213c,,,,189,26
UNFCCC.party.1315.0,Tajikistan. Biennial update report (BUR). BUR 1.,https://unfccc.int/sites/default/files/resource/4973651_Tajikistan-BUR1-1-FBUR%20Tajikistan_eng.pdf,application/pdf,0f95bf675641cd8b4769f900046666e8,False,True,['Tajikistan'],TJK,['Biennial Update Report'],2019-07-18,True,,UNFCCC.family.1315.0,Tajikistan. Biennial update report (BUR). BUR 1.,tajikistan-biennial-update-report-bur-bur-1_b723,,,,614,107
UNFCCC.party.1511.0,Ukraine. 2022 National Inventory Report (NIR),https://unfccc.int/sites/default/files/resource/ukr-2022-nir-13may22.zip,,,True,False,['Ukraine'],UKR,['National Inventory Report'],2022-05-13,True,,UNFCCC.family.1511.0,Ukraine. 2022 National Inventory Report (NIR),ukraine-2022-national-inventory-report-nir_e06e,,,,0,0
UNFCCC.non-party.1271.0,Submission to the UNFCCC Global Stocktake - Adaptation Research Alliance,https://unfccc.int/sites/default/files/resource/ARA%20submission%20to%20UNFCCC%20Global%20Stocktake.pdf,application/pdf,300b900c7724c5b4d00dceb2004bf210,False,True,['Adaptation Research Alliance (ARA)'],nan,['Submission to the Global Stocktake'],2022-03-22,False,,UNFCCC.family.1271.0,Submission to the UNFCCC Global Stocktake - Adaptation Research Alliance,submission-to-the-unfccc-global-stocktake-adaptation-research-alliance_8838,,,,49,6
UNFCCC.party.381.0,Denmark. 2022 National Inventory Report (NIR),https://unfccc.int/sites/default/files/resource/dnm-2022-nir-15apr22.zip,,,True,False,['Denmark'],DNK,['National Inventory Report'],2022-04-15,True,,UNFCCC.family.381.0,Denmark. 2022 National Inventory Report (NIR),denmark-2022-national-inventory-report-nir_707c,,,,0,0
UNFCCC.party.667.0,Jamaica First NDC (Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/Updated%20NDC%20Jamaica%20-%20ICTU%20Guidance.pdf,application/pdf,f2e46aeeef25c309558036f804f1c414,False,True,['Jamaica'],JAM,['Nationally Determined Contribution'],2020-07-01,True,,UNFCCC.family.667.0,Jamaica First NDC (Updated submission),jamaica-first-ndc-updated-submission_8e1e,,,,91,12
UNFCCC.non-party.1371.0,Technical analysis of the second biennial update report of Malaysia submitted on 27 September 2018. Summary report by the team of technical experts,https://unfccc.int/sites/default/files/resource/tasr2019_MYS.pdf,application/pdf,a0d6e24cfcf4246f48ef49aa9d66b75f,False,True,['UNFCCC Secretariat'],nan,['Technical Analysis Summary Report'],2019-09-30,False,,UNFCCC.family.1371.0,Technical analysis of the second biennial update report of Malaysia submitted on 27 September 2018. Summary report by the team of technical experts,technical-analysis-of-the-second-biennial-update-report-of-malaysia-submitted-on-27-september-2018-summary-report-by-the-team-of-technical-experts_a135,,,,163,22
UNFCCC.party.767.0,Low-Carbon Development Strategy of the Slovak Republic until 2030 with a View to 2050,https://unfccc.int/sites/default/files/resource/LTS%20SK%20eng.pdf,application/pdf,f3bb052533a404f29d87e557005aeb53,False,True,['Slovakia'],SVK,['Long-Term Low-Emission Development Strategy'],2020-03-30,True,,UNFCCC.family.767.0,Low-Carbon Development Strategy of the Slovak Republic until 2030 with a View to 2050,low-carbon-development-strategy-of-the-slovak-republic-until-2030-with-a-view-to-2050_0112,,,,632,93
UNFCCC.party.88.0,Australia’s Fast-Start Climate Finance: Investing in Effective and Sustainable Climate Outcomes (Updated Version),http://unfccc.int/files/cooperation_support/financial_mechanism/fast_start_finance/application/pdf/australias_fast-start_climate_finance_-_updated.pdf,application/pdf,77d307f9eec0a28f8b54607d0e2230e4,False,True,['Australia'],AUS,['Fast-Start Finance Report'],2014-02-24,True,,UNFCCC.family.88.0,Australia’s Fast-Start Climate Finance: Investing in Effective and Sustainable Climate Outcomes,australias-fast-start-climate-finance-investing-in-effective-and-sustainable-climate-outcomes_48e6,,,,259,40
UNFCCC.non-party.1697.0,Submission from the International Development Law Organization (IDLO) to the global stocktake,https://unfccc.int/sites/default/files/resource/202303061714---IDLO%20Submission%20to%20the%20First%20GST.pdf,application/pdf,85d16615d87134b25a6f267687212179,False,True,['International Development Law Organization (IDLO)'],nan,['Submission to the Global Stocktake'],2023-03-08,False,,UNFCCC.family.1697.0,Submission from the International Development Law Organization (IDLO) to the global stocktake,submission-from-the-international-development-law-organization-idlo-to-the-global-stocktake_3e8d,,,,55,7
UNFCCC.party.972.0,Norwegian Climate Finance 2010,http://unfccc.int/files/cooperation_and_support/financial_mechanism/financial_mechanism_gef/application/pdf/norway._fast_start_finance_report_2010.pdf,application/pdf,8734b9e9dedb373786c50b44ca7a8eab,False,True,['Norway'],NOR,['Fast-Start Finance Report'],2010-01-01,True,,UNFCCC.family.972.0,Norwegian Climate Finance 2010,norwegian-climate-finance-2010_815b,,,,35,13
UNFCCC.non-party.687.0,"Joint Submission to the first Global Stocktake: Real-time anthropogenic emission observations from Japanese passenger aircrafts in support of the monitoring of the climate mitigation progress The Japan Aerospace Exploration Agency (JAXA), ANA HOLDINGS INC.(ANAHD), and the Institute for the Global Environmental Strategies (IGES)",https://unfccc.int/sites/default/files/resource/202202241021---2022GST_GQ30_GOBLEU_20220220_fin.pdf,application/pdf,bb44b2287bf3895fd88b9e8ba35f0ecc,False,True,"['Institute for Global Environmental Strategies (IGES)', 'Japan Aerospace Exploration Agency (JAXA)', 'ANA Holdings INC (ANAHD)']",nan,['Submission to the Global Stocktake'],2022-04-01,False,,UNFCCC.family.687.0,"Joint Submission to the first Global Stocktake: Real-time anthropogenic emission observations from Japanese passenger aircrafts in support of the monitoring of the climate mitigation progress The Japan Aerospace Exploration Agency (JAXA), ANA HOLDINGS INC.(ANAHD), and the Institute for the Global Environmental Strategies (IGES)",joint-submission-to-the-first-global-stocktake-real-time-anthropogenic-emission-observations-from-japanese-passenger-aircrafts-in-support-of-the-monitoring-of-the-climate-mitigation-progress-the-japan-aerospace-exploration-agency-jaxa-ana-holdings-inc-anahd-and-the-institute-for-the-global-environmental-strategies-iges_8342,,,,58,6
UNFCCC.party.4.0,Accompanying information: Australian National Climate Resilience and Adaptation Strategy,https://unfccc.int/sites/default/files/resource/National%20Climate%20Resilience%20and%20Adaptation%20Strategy%20-%20FINAL.pdf,application/pdf,1cc1c015bc41c94809def801f850a2b1,False,True,['Australia'],AUS,['National Adaptation Plan'],2021-10-29,True,,UNFCCC.family.4.0,Accompanying information: Australian National Climate Resilience and Adaptation Strategy,accompanying-information-australian-national-climate-resilience-and-adaptation-strategy_9046,,,,378,47
UNFCCC.party.911.0,NDC revised(Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/CDN%20Revisee%20Haiti%202022.pdf,application/pdf,5cc186bf65a6672a6c24c5559822b12b,True,True,['Haiti'],HTI,['Nationally Determined Contribution'],2022-06-01,True,,UNFCCC.family.911.0,NDC revised(Updated submission),ndc-revised-updated-submission_53e6,,,,236,62
UNFCCC.non-party.261.0,Climate Action Pathway. Finance. Action Table,https://unfccc.int/sites/default/files/resource/Finance_ActionTable.pdf,application/pdf,c1869786673c2f48288dc84772ae92ad,False,True,['Marrakech Partnership'],nan,['Report'],2021-07-26,False,,UNFCCC.family.261.0,Climate Action Pathway. Finance. Action Table,climate-action-pathway-finance-action-table_20ef,,,,490,103
UNFCCC.party.604.0,Hungary. 2021 National Inventory Report (NIR),https://unfccc.int/sites/default/files/resource/hun-2021-nir-15apr-21.zip,,,True,False,['Hungary'],HUN,['National Inventory Report'],2021-04-15,True,,UNFCCC.family.604.0,Hungary. 2021 National Inventory Report (NIR),hungary-2021-national-inventory-report-nir_9d88,,,,0,0
UNFCCC.party.155.0,Bosnia and Herzegovina. National Communication (NC). NC 3.,https://unfccc.int/sites/default/files/resource/TNC%20AND%20SBUR%20ENG.pdf,application/pdf,cef335cfab84a6e75141097a83b0f373,False,True,['Bosnia and Herzegovina'],BIH,['National Communication'],2017-06-13,True,,UNFCCC.family.155.0,Bosnia and Herzegovina. National Communication (NC). NC 3.,bosnia-and-herzegovina-national-communication-nc-nc-3_3a39,,,,2076,260
UNFCCC.non-party.892.0,Nationally determined contributions under the Paris Agreement. Synthesis report by the secretariat,https://unfccc.int/sites/default/files/resource/cma2021_02C.pdf,application/pdf,8f74dc167bce2bc32b49a6909b4819fd,False,True,['UNFCCC Secretariat'],nan,['Synthesis Report'],2021-02-26,False,,UNFCCC.family.889.0,Nationally determined contributions under the Paris Agreement. Synthesis report by the secretariat,nationally-determined-contributions-under-the-paris-agreement-synthesis-report-by-the-secretariat_64bc,,,,296,33
UNFCCC.party.704.0,Kenya. National Communication (NC). NC 2.,https://unfccc.int/sites/default/files/resource/Kennc2.pdf,application/pdf,080c11e2bdf8e1f8a621f40acd1f9470,False,True,['Kenya'],KEN,['National Communication'],2021-10-25,True,,UNFCCC.family.704.0,Kenya. National Communication (NC). NC 2.,kenya-national-communication-nc-nc-2_0c00,,,,1888,266
UNFCCC.non-party.13.0,Air Transport Action Group (ATAG) to the First Global Stocktake,https://unfccc.int/sites/default/files/resource/202204271038---GST-AIR%20TRANSPORT%20ACTION%20GROUP-022022.pdf,application/pdf,f1e70725e4ae392e66c65fd14002fd2a,False,True,['Air Transport Action Group (ATAG)'],nan,['Submission to the Global Stocktake'],2022-05-17,False,,UNFCCC.family.13.0,Air Transport Action Group (ATAG) to the First Global Stocktake,air-transport-action-group-atag-to-the-first-global-stocktake_be79,,,,40,2
UNFCCC.party.679.0,Japan's Adaptation communication,https://unfccc.int/sites/default/files/resource/JAPAN_adaptation_communication.pdf,application/pdf,24fedf576754b2679a8e12cc7e044ce2,False,True,['Japan'],JPN,['Adaptation Communication'],2021-10-26,True,,UNFCCC.family.679.0,Japan's Adaptation communication,japan-s-adaptation-communication_6be7,,,,573,44
UNFCCC.party.128.0,Belize. Biennial update report (BUR). BUR 1. National inventory report.,https://unfccc.int/sites/default/files/resource/Fourth%20National%20GHG%20Inventory%20rev%20Aug42020.pdf,application/pdf,b832c42593fe2070bb40883da1b28c23,False,True,['Belize'],BLZ,['National Inventory Report'],2021-11-15,True,,UNFCCC.family.128.0,Belize. Biennial update report (BUR). BUR 1. National inventory report.,belize-biennial-update-report-bur-bur-1-national-inventory-report_e97f,,,,854,181
UNFCCC.party.1223.0,Stratégie à long terme de la Belgique,https://unfccc.int/sites/default/files/resource/2020-02-19_lts_be_fr.pdf,application/pdf,90bb8c358b9e5b823136aa600b9d11b0,True,True,['Belgium'],BEL,['Long-Term Low-Emission Development Strategy'],2020-12-10,True,,UNFCCC.family.1223.0,Stratégie à long terme de la Belgique,strategie-a-long-terme-de-la-belgique_fc44,,,,1685,140
UNFCCC.party.1572.0,NOTA VERBAL CMNUCC NDC Actualizada Venezuela,https://unfccc.int/sites/default/files/NDC/2022-06/NOTA%20VERBAL%20CMNUCC%20NDC%20Actualizada%20Venezuela.pdf,application/pdf,2be92b7925da7372acf78ade6adb5742,True,True,['Venezuela'],VEN,['Nationally Determined Contribution'],2021-11-09,True,,UNFCCC.family.1572.0,Venezuela (Bolivarian Republic of) First NDC (Updated submission),venezuela-bolivarian-republic-of-first-ndc-updated-submission_5837,,,,1,1
UNFCCC.party.1094.0,Saint Lucia. National Communication (NC). NC 3.,https://unfccc.int/sites/default/files/resource/THIRD%20NATIONAL%20COMMUNICATION%20_%20SAINT%20LUCIA%202017.pdf,application/pdf,b6e34fc0b2c632e1da3cd8a34da16050,False,True,['Saint Lucia'],LCA,['National Communication'],2017-09-13,True,,UNFCCC.family.1094.0,Saint Lucia. National Communication (NC). NC 3.,saint-lucia-national-communication-nc-nc-3_9e46,,,,3125,386
UNFCCC.party.1472.0,Tonga Second NDC,https://unfccc.int/sites/default/files/NDC/2022-06/Tonga%20NDC%20Review%20Report.pdf,application/pdf,17bd8d3e8e0b60a740d522254075c01b,False,True,['Tonga'],TON,['Nationally Determined Contribution'],2020-12-09,True,,UNFCCC.family.1472.0,Tonga Second NDC,tonga-second-ndc_1abd,,,,348,54
UNFCCC.party.779.0,Malawi. National communication (NC). NC 3,https://unfccc.int/sites/default/files/resource/TNC%20report%20submitted%20to%20UNFCCC.pdf,application/pdf,d9e8cca75b923aec7b5b1404a1e72e9e,False,True,['Malawi'],MWI,['National Communication'],2021-02-10,True,,UNFCCC.family.779.0,Malawi. National communication (NC). NC 3,malawi-national-communication-nc-nc-3_8bb1,,,,2122,362
UNFCCC.non-party.1689.0,NDC Aspects submission to the GST: Enhancing International Cooperation through a Sectoral Perspective,https://unfccc.int/sites/default/files/resource/202303011208---NDC%20ASPECTS_GST_submission2_20230228.pdf,application/pdf,2789358701c9173c2601894c16e00ced,False,True,['Wuppertal Institute on behalf of the NDC ASPECTS Project'],nan,['Submission to the Global Stocktake'],2023-03-03,False,,UNFCCC.family.1689.0,NDC Aspects submission to the GST: Enhancing International Cooperation through a Sectoral Perspective,ndc-aspects-submission-to-the-gst-enhancing-international-cooperation-through-a-sectoral-perspective_6128,,,,107,11
UNFCCC.party.96.0,Austria's Adaptation communication,https://unfccc.int/sites/default/files/resource/Austria%27s%20Adaptation%20Communication%20%2827.10.2021%20FINAL%29.pdf,application/pdf,f085e3d6f2f7ece82a2a82fa5539b59c,False,True,['Austria'],AUT,['Adaptation Communication'],2021-10-30,True,,UNFCCC.family.96.0,Austria's Adaptation communication,austria-s-adaptation-communication_116b,,,,391,34
UNFCCC.party.708.0,Kiribati Enhanced NDC,https://unfccc.int/sites/default/files/NDC/2023-03/221213%20Kiribati%20NDC%20Web%20Quality.pdf,application/pdf,7d5cb9374a21365096d7d405b34e2b08,False,True,['Kiribati'],KIR,['Nationally Determined Contribution'],2023-03-02,True,,UNFCCC.family.708.0,Kiribati Enhanced NDC,kiribati-enhanced-ndc_69b4,,,,149,38
UNFCCC.party.159.0,Brazil First NDC - Second update,https://unfccc.int/sites/default/files/NDC/2022-06/Updated%20-%20First%20NDC%20-%20%20FINAL%20-%20PDF.pdf,application/pdf,ba51b469bd0a4e1732ba01a8a645ada0,False,True,['Brazil'],BRA,"['Nationally Determined Contribution', 'Adaptation Communication']",2022-04-07,True,,UNFCCC.family.159.0,Brazil First NDC - Second update,brazil-first-ndc-second-update_02ff,,,,113,11
UNFCCC.party.1503.0,Uganda. National Communication (NC). NC 3.,https://unfccc.int/sites/default/files/resource/Final%20TNC%20Uganda.pdf,application/pdf,4910592ce85461d57f36e630c911e8a7,False,True,['Uganda'],UGA,['National Communication'],2022-08-03,True,,UNFCCC.family.1503.0,Uganda. National Communication (NC). NC 3.,uganda-national-communication-nc-nc-3_5313,,,,2074,318
